label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_bu2,1,1.362241268157959,0.9169087409973145,1.2683515548706055,1.2580455541610718,1.177007794380188,0.960121750831604,0.9339345693588257
super_af2_bu2,2,1.2883288860321045,0.9209721684455872,1.202254295349121,1.1918312311172485,1.3336018323898315,0.9490607976913452,0.9295811653137207
super_af2_bu2,3,1.2486851215362549,0.9244961738586426,1.1898117065429688,1.1795483827590942,1.2834285497665405,0.9477043747901917,0.9302340745925903
super_af2_bu2,4,1.4491870403289795,0.8988853096961975,1.3620566129684448,1.3396507501602173,1.372206687927246,0.9468000531196594,0.9108582735061646
super_af2_bu2,5,1.450864553451538,0.91014164686203,1.4065951108932495,1.3903594017028809,1.093676209449768,0.9682260751724243,0.9369364380836487
super_af2_bu2,6,1.4544806480407715,0.9029513597488403,1.2880146503448486,1.264521598815918,1.3082925081253052,0.9424521327018738,0.9129766225814819
super_af2_bu2,7,1.4415777921676636,0.9141939878463745,1.3095650672912598,1.296525478363037,1.184722661972046,0.9542434811592102,0.9293688535690308
super_af2_bu2,8,1.4289863109588623,0.9022914171218872,1.3225078582763672,1.3054701089859009,1.3072888851165771,0.9463130831718445,0.9229576587677002
super_af2_bu2,9,1.3913393020629883,0.9094934463500977,1.297878384590149,1.2809598445892334,1.182002305984497,0.9512521624565125,0.9325433969497681
super_af2_bu2,10,1.2954310178756714,0.9201077818870544,1.3106871843338013,1.298240303993225,1.2571866512298584,0.9467304348945618,0.9249209761619568
super_af2_bu2,11,1.4116164445877075,0.9100569486618042,1.301148533821106,1.285157561302185,1.352722406387329,0.9497913122177124,0.9152500629425049
super_af2_bu2,12,1.5264124870300293,0.8976381421089172,1.3687810897827148,1.3481539487838745,1.3052178621292114,0.9480869174003601,0.9213446974754333
super_af2_bu2,13,1.4387297630310059,0.9120627045631409,1.374650001525879,1.3595631122589111,1.1190186738967896,0.964017391204834,0.9379154443740845
super_af2_bu2,14,1.3273773193359375,0.9162027835845947,1.3482722043991089,1.3356696367263794,1.2336570024490356,0.9547652006149292,0.9396239519119263
