label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_mu2,20,0.9621652364730835,0.9735079407691956,0.5949674844741821,0.5837348103523254,0.8243608474731445,0.9798782467842102,0.9532936811447144
super_af2_mu2,21,0.8767602443695068,0.9795277714729309,0.4642190933227539,0.4579146206378937,0.8096397519111633,0.9807478189468384,0.9536527395248413
super_af2_mu2,22,0.8742146492004395,0.9762465357780457,0.45812079310417175,0.45449936389923096,0.8229897618293762,0.980573832988739,0.9539136290550232
super_af2_mu2,23,0.8271430134773254,0.979705810546875,0.4533989429473877,0.44720155000686646,0.8192188143730164,0.9779651761054993,0.9548069834709167
super_af2_mu2,24,0.9756048321723938,0.9746932983398438,0.5667808055877686,0.5560495257377625,0.8078039288520813,0.9832173585891724,0.9548170566558838
super_af2_mu2,25,0.8417115807533264,0.9787082076072693,0.4429188668727875,0.4377742111682892,0.8041051626205444,0.9811304807662964,0.9558193683624268
super_af2_mu2,26,0.9068595170974731,0.9747942090034485,0.5071598291397095,0.4971590042114258,0.8015850186347961,0.9820694923400879,0.9543623924255371
super_af2_mu2,27,1.0828269720077515,0.9560649991035461,0.7516573071479797,0.7422816753387451,0.8196470141410828,0.9799826145172119,0.9563311338424683
super_af2_mu2,28,0.8537995219230652,0.981055498123169,0.42113375663757324,0.41542327404022217,0.8218268156051636,0.9802956581115723,0.9519470930099487
super_af2_mu2,29,0.8756406307220459,0.980620801448822,0.45705655217170715,0.45164725184440613,0.8244707584381104,0.9792174100875854,0.9520672559738159
super_af2_mu2,30,0.8522089719772339,0.9772659540176392,0.472440630197525,0.4675624370574951,0.8300060033798218,0.9809912443161011,0.9523090124130249
super_af2_mu2,31,0.8921886682510376,0.9768434166908264,0.5229031443595886,0.5188080668449402,0.8259971737861633,0.9807825684547424,0.9535636305809021
super_af2_mu2,32,0.9161965250968933,0.975728452205658,0.5397946238517761,0.5306194424629211,0.8073691725730896,0.9819304347038269,0.9557640552520752
super_af2_mu2,33,0.9096514582633972,0.9748771786689758,0.5134394764900208,0.508501410484314,0.8046141862869263,0.9815130829811096,0.9558889865875244
super_af2_mu2,34,0.8247188925743103,0.9799690842628479,0.4101226031780243,0.4065459966659546,0.8242893815040588,0.9798434376716614,0.9529553651809692
super_af2_mu2,35,0.8013149499893188,0.9819029569625854,0.4141782820224762,0.40829434990882874,0.8232691287994385,0.980573832988739,0.9528006911277771
super_af2_mu2,36,0.8461670875549316,0.9819280505180359,0.51325923204422,0.5067942142486572,0.8147847056388855,0.9787999391555786,0.9543440937995911
super_af2_mu2,37,0.8748138546943665,0.9781541228294373,0.4587565064430237,0.451168030500412,0.8066537976264954,0.9807476997375488,0.9544918537139893
super_af2_mu2,38,0.857018768787384,0.9802101254463196,0.46690604090690613,0.46008333563804626,0.8102006316184998,0.9808521866798401,0.9550909399986267
super_af2_mu2,39,0.9779607057571411,0.9716410040855408,0.5379083156585693,0.5345699191093445,0.8248365521430969,0.9795652627944946,0.9528072476387024
super_af2_mu2,40,0.9483532309532166,0.9745333790779114,0.5432586073875427,0.5330583453178406,0.8246963024139404,0.9769565463066101,0.9535956978797913
super_af2_mu2,41,1.0185776948928833,0.9716535210609436,0.5579788684844971,0.5515772700309753,0.810904324054718,0.9807478189468384,0.9540859460830688
super_af2_mu2,42,0.8645163178443909,0.977496862411499,0.45867717266082764,0.4518493413925171,0.8091335296630859,0.9808868765830994,0.9547359347343445
super_af2_mu2,43,0.8321099281311035,0.9797727465629578,0.42807692289352417,0.424012154340744,0.8065103888511658,0.9816869497299194,0.9542560577392578
super_af2_mu2,44,0.8854020833969116,0.9774613976478577,0.5196427702903748,0.5113975405693054,0.8057287335395813,0.9821739196777344,0.9546040296554565
super_af2_mu2,45,1.024961233139038,0.9719241857528687,0.6128624081611633,0.6025012135505676,0.8062065839767456,0.9806435108184814,0.9549927115440369
super_af2_mu2,46,0.9347297549247742,0.9756827354431152,0.5014990568161011,0.4962702989578247,0.8323961496353149,0.9810260534286499,0.945759117603302
super_af2_mu2,47,0.8564476370811462,0.9797139167785645,0.4377698600292206,0.43412014842033386,0.827032744884491,0.9783478379249573,0.9541839957237244
super_af2_mu2,48,0.8152378797531128,0.9812142848968506,0.41487354040145874,0.41087105870246887,0.8206839561462402,0.980573832988739,0.9546435475349426
super_af2_mu2,49,0.89830082654953,0.9744166135787964,0.5163500905036926,0.507315456867218,0.8220194578170776,0.9814434051513672,0.9523566961288452
super_af2_mu2,50,0.9546633362770081,0.9750991463661194,0.530336320400238,0.5275368094444275,0.8484727740287781,0.9780347943305969,0.9399240612983704
