label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_bu2,20,1.104913592338562,0.9572870135307312,0.6884979009628296,0.6833919286727905,0.8469677567481995,0.9766092300415039,0.9441958665847778
super_af2_bu2,21,0.9993711709976196,0.9577609300613403,0.7079302072525024,0.7068517208099365,0.8569995164871216,0.9771255850791931,0.9475435018539429
super_af2_bu2,22,1.1986539363861084,0.9503183960914612,0.8270844221115112,0.8232555389404297,0.8544914126396179,0.9746127128601074,0.9489158391952515
super_af2_bu2,23,0.9320816397666931,0.9624719619750977,0.6428729295730591,0.6386050581932068,0.8429366946220398,0.97736656665802,0.9458370208740234
super_af2_bu2,24,0.9467890858650208,0.9612681865692139,0.6751430034637451,0.6716929078102112,0.8491455316543579,0.97426837682724,0.9450409412384033
super_af2_bu2,25,1.0266444683074951,0.959524393081665,0.7231962084770203,0.7180904746055603,0.8478577136993408,0.9779173731803894,0.9479056000709534
super_af2_bu2,26,1.0144400596618652,0.9604607820510864,0.6631516218185425,0.6592147946357727,0.8629105687141418,0.9741652011871338,0.9464825987815857
super_af2_bu2,27,1.0620015859603882,0.9570263624191284,0.7545639276504517,0.7485175728797913,0.8475584983825684,0.9777796268463135,0.9476112723350525
super_af2_bu2,28,0.9900489449501038,0.9586043953895569,0.6843335032463074,0.6810289025306702,0.8472964763641357,0.9785025715827942,0.9469434022903442
super_af2_bu2,29,1.0532970428466797,0.95585036277771,0.7741972804069519,0.7689446210861206,0.8446169495582581,0.9768157601356506,0.9485560655593872
super_af2_bu2,30,0.9559974074363708,0.9609637260437012,0.6338593363761902,0.6301987767219543,0.8350778818130493,0.9781583547592163,0.9467610120773315
super_af2_bu2,31,0.9526685476303101,0.9617279171943665,0.6028428673744202,0.5980081558227539,0.8729432225227356,0.9764025807380676,0.9356275796890259
super_af2_bu2,32,0.9881259799003601,0.9624267220497131,0.6327974796295166,0.6265093088150024,0.8200718760490417,0.9789844751358032,0.9468314051628113
super_af2_bu2,33,1.2003589868545532,0.9492518901824951,0.7769557237625122,0.7687323689460754,0.8594078421592712,0.9735111594200134,0.9446728229522705
