label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
super_af2_mu2,1,1.2724745273590088,0.9384695887565613,3.6147499084472656,2.054340124130249,4.8804450035095215,0.5166666507720947,0.5574173927307129
super_af2_mu2,2,1.3394588232040405,0.9392752051353455,3.86324143409729,0.8666477799415588,3.3983404636383057,0.8011110424995422,0.6909345984458923
super_af2_mu2,3,1.2061736583709717,0.9355337619781494,4.899038314819336,1.338621973991394,4.889123439788818,0.5199999809265137,0.5987815856933594
super_af2_mu2,4,1.3247959613800049,0.9413836002349854,3.8086678981781006,0.9334145784378052,3.1290032863616943,0.8211110830307007,0.7411566972732544
super_af2_mu2,5,1.2403795719146729,0.9298806190490723,5.727566719055176,1.146716833114624,4.611113548278809,0.5644444227218628,0.6454217433929443
super_af2_mu2,6,1.3205217123031616,0.9332215189933777,5.00112771987915,1.3343485593795776,4.901983261108398,0.5344443917274475,0.5751966238021851
super_af2_mu2,7,1.3815580606460571,0.9246323108673096,5.854576587677002,1.3623965978622437,4.4558258056640625,0.5222222208976746,0.6326901912689209
super_af2_mu2,8,1.228708028793335,0.9311503767967224,4.6542534828186035,1.5454063415527344,5.161595821380615,0.5100000500679016,0.6146894693374634
super_af2_mu2,9,1.231471061706543,0.9417755007743835,3.8029425144195557,1.7268160581588745,4.776722431182861,0.5155555605888367,0.5452033281326294
super_af2_mu2,10,1.0922821760177612,0.9503569602966309,2.9259681701660156,1.0408018827438354,4.196108818054199,0.5911110639572144,0.6478958129882812
super_af2_mu2,11,1.3405113220214844,0.9263435006141663,4.986074447631836,1.56725013256073,4.633867263793945,0.5355555415153503,0.5620226860046387
super_af2_mu2,12,1.539236307144165,0.9138975739479065,3.088857889175415,1.0964184999465942,3.866058588027954,0.6633332371711731,0.7070053219795227
super_af2_mu2,13,1.2412109375,0.9383247494697571,5.004876613616943,2.1869399547576904,5.214809417724609,0.4955555498600006,0.5380013585090637
super_af2_mu2,14,1.3960942029953003,0.9274688959121704,5.545075416564941,1.4660545587539673,4.953169822692871,0.49444442987442017,0.6072439551353455
super_af2_mu2,15,1.281251072883606,0.9351745247840881,6.089578628540039,1.100629210472107,4.7266950607299805,0.5166666507720947,0.6060878038406372
super_af2_mu2,16,1.3465927839279175,0.9249182343482971,6.12372350692749,1.146978497505188,4.292536735534668,0.5277777910232544,0.6658403873443604
super_af2_mu2,17,1.3213059902191162,0.9312247037887573,5.979272842407227,1.4197945594787598,5.034286022186279,0.5188888907432556,0.6257609724998474
super_af2_mu2,18,1.1122970581054688,0.9458458423614502,3.7473576068878174,1.1825752258300781,2.8658854961395264,0.8844444155693054,0.751640796661377
super_af2_mu2,19,1.3414127826690674,0.9448527693748474,2.276454210281372,1.0473867654800415,3.7234346866607666,0.6711111068725586,0.6597107648849487
super_af2_mu2,20,1.2812432050704956,0.9376173615455627,3.689741611480713,1.9457895755767822,4.76771354675293,0.5311110615730286,0.5729622840881348
super_af2_mu2,21,1.2844209671020508,0.9310572147369385,4.6653594970703125,1.4161399602890015,4.647861480712891,0.5366666913032532,0.560450553894043
super_af2_mu2,22,1.419538974761963,0.9294292330741882,5.144657611846924,1.708828330039978,4.846177577972412,0.5100000500679016,0.5645003318786621
